cell_id,lon_idx,lat_idx,center_lon,center_lat,distribution,n_regimes,wind_speed_1,probability_1,std_1,wind_speed_2,probability_2,std_2
118,18,2,-93.91429,20.646584,unimodal,1,3.068189539907245,1.0,0.1959509919207077,,,
119,19,2,-93.72983,20.646584,unimodal,1,3.1688461103403776,1.0,0.2121117445344054,,,
120,20,2,-93.545364,20.646584,unimodal,1,3.0068771114751804,1.0,0.2144313557804736,,,
121,21,2,-93.360916,20.646584,unimodal,1,2.7981783929627957,1.0,0.5397757675318292,,,
122,22,2,-93.17645,20.646584,unimodal,1,2.9397194682211083,1.0,0.2534077160701645,,,
123,23,2,-92.992004,20.646584,unimodal,1,2.951992109504198,1.0,0.2511735775153958,,,
124,24,2,-92.80754,20.646584,unimodal,1,2.9097618308936477,1.0,0.1777599800771837,,,
125,25,2,-92.623085,20.646584,unimodal,1,2.872623431644872,1.0,0.3644854719361682,,,
126,26,2,-92.43863,20.646584,unimodal,1,2.555221441962482,1.0,0.2007931577539092,,,
127,27,2,-92.254166,20.646584,unimodal,1,2.175217574905237,1.0,0.3570655971235694,,,
128,28,2,-92.06972,20.646584,unimodal,1,2.700061564902549,1.0,0.3025390459680195,,,
129,29,2,-91.885254,20.646584,unimodal,1,2.899187437698539,1.0,0.1542954662196289,,,
130,30,2,-91.7008,20.646584,unimodal,1,2.9678252027511456,1.0,0.176107857146862,,,
131,31,2,-91.51634,20.646584,unimodal,1,2.132638463398767,1.0,0.2261422336796434,,,
132,32,2,-91.33188,20.646584,unimodal,1,2.3784881387921653,1.0,0.0558017784449408,,,
133,33,2,-91.14743,20.646584,unimodal,1,2.475022647324321,1.0,0.0916691415364749,,,
134,34,2,-90.96297,20.646584,bimodal,2,1.9446151311422044,0.5,0.10999142702265023,2.742312645148073,0.5,0.15806408934397798
135,35,2,-90.77851,20.646584,unimodal,1,1.2730891638431725,1.0,0.2879187220006851,,,
136,36,2,-90.594055,20.646584,unimodal,1,1.473618805299739,1.0,0.3220703904866359,,,
137,37,2,-90.40959,20.646584,unimodal,1,1.780810363281843,1.0,0.1603755381075421,,,
138,38,2,-90.22514,20.646584,unimodal,1,1.8889521001642668,1.0,0.2816335123562802,,,
139,39,2,-90.04068,20.646584,unimodal,1,2.600901404584525,1.0,0.5215536224361,,,
140,40,2,-89.85623,20.646584,unimodal,1,2.2398712643604415,1.0,0.6607455008252946,,,
141,41,2,-89.67177,20.646584,unimodal,1,2.947542104280797,1.0,1.205468243666846,,,
142,42,2,-89.487305,20.646584,unimodal,1,4.83078040510647,1.0,1.6101079669146745,,,
143,43,2,-89.30286,20.646584,unimodal,1,2.0751628351531406,1.0,0.7554885369987339,,,
144,44,2,-89.11839,20.646584,unimodal,1,2.1936508504002155,1.0,0.7911242889357278,,,
145,45,2,-88.933945,20.646584,unimodal,1,3.0648971916684222,1.0,0.5754020316840361,,,
146,46,2,-88.74948,20.646584,unimodal,1,2.3224547544374663,1.0,0.3561911169918624,,,
147,47,2,-88.565025,20.646584,unimodal,1,1.826599022188797,1.0,0.3067987503615253,,,
148,48,2,-88.38057,20.646584,unimodal,1,1.4678725759323323,1.0,0.4243361856663011,,,
149,49,2,-88.196106,20.646584,unimodal,1,2.1926381754843742,1.0,0.789263214676138,,,
150,0,3,-97.23451,20.814325,unimodal,1,4.798934277055606,1.0,1.001725978522268,,,
151,1,3,-97.050064,20.814325,unimodal,1,6.582627112593443,1.0,0.3351659483064326,,,
152,2,3,-96.8656,20.814325,unimodal,1,6.56360445294902,1.0,0.1704270272226368,,,
153,3,3,-96.68114,20.814325,unimodal,1,6.016550857133463,1.0,0.1638964403267433,,,
154,4,3,-96.49669,20.814325,unimodal,1,5.744463606060985,1.0,0.1468914869232685,,,
155,5,3,-96.312225,20.814325,unimodal,1,5.716651786089102,1.0,0.1659652384078457,,,
156,6,3,-96.12778,20.814325,unimodal,1,5.929930151354929,1.0,0.1791059973714736,,,
157,7,3,-95.94331,20.814325,unimodal,1,5.93105571838903,1.0,0.1990451663330427,,,
158,8,3,-95.75886,20.814325,unimodal,1,5.125279620311476,1.0,0.4798669800138666,,,
159,9,3,-95.5744,20.814325,unimodal,1,5.109715933454216,1.0,0.2716974768449461,,,
160,10,3,-95.38994,20.814325,unimodal,1,5.797519742320063,1.0,0.1618994943245852,,,
161,11,3,-95.20549,20.814325,unimodal,1,5.779885881392422,1.0,0.1485864096074092,,,
162,12,3,-95.02103,20.814325,unimodal,1,5.021023039291951,1.0,0.4151515228957698,,,
163,13,3,-94.83657,20.814325,unimodal,1,4.565860516457358,1.0,0.2869971285559055,,,
164,14,3,-94.652115,20.814325,unimodal,1,4.68616789050302,1.0,0.2702141189329028,,,
165,15,3,-94.46765,20.814325,unimodal,1,4.120114690313051,1.0,0.2799008478946532,,,
166,16,3,-94.2832,20.814325,unimodal,1,3.936041456563632,1.0,0.2167277466440716,,,
167,17,3,-94.09874,20.814325,unimodal,1,3.7019637499943223,1.0,0.3876063552640736,,,
168,18,3,-93.91429,20.814325,unimodal,1,3.2649983219348178,1.0,0.4582685468441059,,,
169,19,3,-93.72983,20.814325,unimodal,1,2.8895355828967473,1.0,0.1358732884823569,,,
170,20,3,-93.545364,20.814325,unimodal,1,3.2642499305815296,1.0,0.64225066823388,,,
171,21,3,-93.360916,20.814325,unimodal,1,3.2558312453057225,1.0,0.2758811038586264,,,
172,22,3,-93.17645,20.814325,unimodal,1,3.189415981398695,1.0,0.3677651414473879,,,
173,23,3,-92.992004,20.814325,unimodal,1,3.0956106338057294,1.0,0.1658977947384624,,,
174,24,3,-92.80754,20.814325,unimodal,1,3.198895076882145,1.0,0.2235947020878212,,,
175,25,3,-92.623085,20.814325,unimodal,1,3.0882817399228255,1.0,0.2850853182473513,,,
176,26,3,-92.43863,20.814325,unimodal,1,2.8109115763254784,1.0,0.1565851477207125,,,
177,27,3,-92.254166,20.814325,unimodal,1,3.1404019292848604,1.0,0.4381054467446351,,,
178,28,3,-92.06972,20.814325,unimodal,1,3.485142726907358,1.0,0.2672923377461316,,,
179,29,3,-91.885254,20.814325,unimodal,1,3.1926142255977488,1.0,0.2543084327339525,,,
180,30,3,-91.7008,20.814325,unimodal,1,3.1482293737957625,1.0,0.1112241610993899,,,
181,31,3,-91.51634,20.814325,unimodal,1,2.4105754635753263,1.0,0.2150316250387648,,,
182,32,3,-91.33188,20.814325,unimodal,1,2.5869895065014834,1.0,0.1679361964415916,,,
183,33,3,-91.14743,20.814325,unimodal,1,2.4730973148785886,1.0,0.0809084983561507,,,
184,34,3,-90.96297,20.814325,bimodal,2,1.9610757568208816,0.5333333333333333,0.07034920268103138,2.518090523455282,0.4666666666666667,0.07932305459805904
185,35,3,-90.77851,20.814325,unimodal,1,1.1123543304786,1.0,0.421557015650585,,,
186,36,3,-90.594055,20.814325,unimodal,1,0.8789130763731148,1.0,0.2079113399784386,,,
187,37,3,-90.40959,20.814325,unimodal,1,1.412374941934798,1.0,0.2142957473851299,,,
188,38,3,-90.22514,20.814325,unimodal,1,1.733319463351484,1.0,0.3171277765712484,,,
189,39,3,-90.04068,20.814325,bimodal,2,2.732504491008489,0.7,0.18729377616598117,4.358023532934281,0.3,0.7213587398967621
190,40,3,-89.85623,20.814325,unimodal,1,2.4212108687081564,1.0,0.9651168640242146,,,
191,41,3,-89.67177,20.814325,unimodal,1,3.2681249721413206,1.0,0.9170990458722492,,,
192,42,3,-89.487305,20.814325,unimodal,1,4.029216142532671,1.0,1.5568954732795253,,,
193,43,3,-89.30286,20.814325,unimodal,1,1.5285131556724985,1.0,0.7354532208360626,,,
194,44,3,-89.11839,20.814325,unimodal,1,1.704543660564034,1.0,0.6253685944330842,,,
195,45,3,-88.933945,20.814325,unimodal,1,2.6348393368364795,1.0,0.5483101691541757,,,
196,46,3,-88.74948,20.814325,unimodal,1,1.9048375637811827,1.0,0.2578923785386925,,,
197,47,3,-88.565025,20.814325,unimodal,1,1.6232994694349372,1.0,0.2685003115499702,,,
198,48,3,-88.38057,20.814325,unimodal,1,1.0623725398509614,1.0,0.3266531655271275,,,
199,49,3,-88.196106,20.814325,unimodal,1,2.06914775956977,1.0,1.030807547611058,,,
200,0,4,-97.23451,20.982067,bimodal,2,5.721998946591907,0.3333333333333333,0.5600123109732595,6.627534237740846,0.6666666666666666,0.13694303298807928
201,1,4,-97.050064,20.982067,unimodal,1,6.665891930035425,1.0,0.2551368678521227,,,
202,2,4,-96.8656,20.982067,unimodal,1,6.17366662467095,1.0,0.2681777011921089,,,
203,3,4,-96.68114,20.982067,unimodal,1,5.850161741961933,1.0,0.1808918985524958,,,
204,4,4,-96.49669,20.982067,unimodal,1,5.681170553837625,1.0,0.1591656646161196,,,
205,5,4,-96.312225,20.982067,unimodal,1,5.737507141304039,1.0,0.132769220637218,,,
206,6,4,-96.12778,20.982067,unimodal,1,5.6926740502435695,1.0,0.1406250008854716,,,
207,7,4,-95.94331,20.982067,unimodal,1,5.611326347288648,1.0,0.0870320107634616,,,
208,8,4,-95.75886,20.982067,unimodal,1,5.679592592602715,1.0,0.319225676965315,,,
209,9,4,-95.5744,20.982067,unimodal,1,5.028464227881694,1.0,0.2731381939617139,,,
210,10,4,-95.38994,20.982067,unimodal,1,5.242426153277258,1.0,0.3198856678392371,,,
211,11,4,-95.20549,20.982067,unimodal,1,5.081899087082298,1.0,0.3003302548010092,,,
212,12,4,-95.02103,20.982067,unimodal,1,4.965058974231161,1.0,0.28160361531606,,,
213,13,4,-94.83657,20.982067,unimodal,1,4.764708673945613,1.0,0.1839459595650734,,,
214,14,4,-94.652115,20.982067,unimodal,1,4.585630734597809,1.0,0.1201909104463232,,,
215,15,4,-94.46765,20.982067,unimodal,1,4.342121910922891,1.0,0.6030370520456105,,,
216,16,4,-94.2832,20.982067,unimodal,1,3.1340718229244136,1.0,0.4600110941196256,,,
217,17,4,-94.09874,20.982067,unimodal,1,3.636392924927046,1.0,0.4656757979651077,,,
218,18,4,-93.91429,20.982067,unimodal,1,3.1438787109072903,1.0,0.4937507094293647,,,
219,19,4,-93.72983,20.982067,unimodal,1,3.334660014403877,1.0,0.411408833191549,,,
220,20,4,-93.545364,20.982067,unimodal,1,3.193393170378155,1.0,0.8914411651808931,,,
221,21,4,-93.360916,20.982067,unimodal,1,3.258116530114885,1.0,0.3454166007109119,,,
222,22,4,-93.17645,20.982067,unimodal,1,3.4047046331865265,1.0,0.5480442952846173,,,
223,23,4,-92.992004,20.982067,unimodal,1,2.916229216440423,1.0,0.2995298060514265,,,
224,24,4,-92.80754,20.982067,unimodal,1,2.8025398419079854,1.0,0.3992714473493406,,,
225,25,4,-92.623085,20.982067,unimodal,1,3.2937090085176943,1.0,0.3343541350796614,,,
226,26,4,-92.43863,20.982067,unimodal,1,3.0148720391478236,1.0,0.1580729463335236,,,
227,27,4,-92.254166,20.982067,unimodal,1,3.4415422513206675,1.0,0.3969385035320411,,,
228,28,4,-92.06972,20.982067,unimodal,1,3.0608597231894006,1.0,0.584537361236732,,,
229,29,4,-91.885254,20.982067,unimodal,1,2.816629016396086,1.0,0.4370051867127407,,,
230,30,4,-91.7008,20.982067,unimodal,1,3.400592514839607,1.0,0.2147898339587874,,,
231,31,4,-91.51634,20.982067,unimodal,1,3.0075539249521497,1.0,0.3222374051858491,,,
232,32,4,-91.33188,20.982067,unimodal,1,2.8485295837768065,1.0,0.223940950023021,,,
233,33,4,-91.14743,20.982067,unimodal,1,2.663165492735141,1.0,0.0885235777717837,,,
234,34,4,-90.96297,20.982067,bimodal,2,1.8111631874438843,0.5555555555555556,0.12249029854814085,2.5662910982888616,0.4444444444444444,0.12244659607272303
235,35,4,-90.77851,20.982067,bimodal,2,0.7295243850895171,0.4166666666666667,0.29027395504262776,1.5329292914372918,0.5833333333333334,0.13194950975437622
236,36,4,-90.594055,20.982067,unimodal,1,0.3744755319705014,1.0,0.2063851234277435,,,
237,37,4,-90.40959,20.982067,unimodal,1,1.0384327645190217,1.0,0.1665704370396352,,,
238,38,4,-90.22514,20.982067,unimodal,1,1.3170554702114114,1.0,0.3420466323977739,,,
239,39,4,-90.04068,20.982067,unimodal,1,3.035604609888253,1.0,0.8007887425771412,,,
240,40,4,-89.85623,20.982067,unimodal,1,3.631615780619958,1.0,0.970793454944828,,,
241,41,4,-89.67177,20.982067,unimodal,1,4.512788090007849,1.0,0.5077138508634071,,,
242,42,4,-89.487305,20.982067,unimodal,1,3.809515902431438,1.0,1.0983915366280896,,,
243,43,4,-89.30286,20.982067,unimodal,1,1.966615959527272,1.0,0.5715143936201751,,,
244,44,4,-89.11839,20.982067,unimodal,1,1.4721972928270914,1.0,0.551052565769887,,,
245,45,4,-88.933945,20.982067,unimodal,1,2.5245831050214615,1.0,0.9002081470115941,,,
246,46,4,-88.74948,20.982067,unimodal,1,2.2028277023109704,1.0,0.4692848856260402,,,
247,47,4,-88.565025,20.982067,unimodal,1,1.6837990187839644,1.0,0.3460174190955241,,,
248,48,4,-88.38057,20.982067,unimodal,1,0.9448724669915056,1.0,0.1820714788054455,,,
249,49,4,-88.196106,20.982067,bimodal,2,0.6583091610458628,0.75,0.11766844775018719,1.6568205700956775,0.25,0.6902388572358105
250,0,5,-97.23451,21.14981,unimodal,1,6.347087312970485,1.0,0.1454351177718332,,,
251,1,5,-97.050064,21.14981,unimodal,1,6.003643444227384,1.0,0.1309415194891413,,,
252,2,5,-96.8656,21.14981,unimodal,1,5.800297775604853,1.0,0.0502306069864931,,,
253,3,5,-96.68114,21.14981,unimodal,1,5.9179432272720325,1.0,0.1220095517822475,,,
254,4,5,-96.49669,21.14981,bimodal,2,6.028944617221403,0.4166666666666667,0.12094911360792637,6.270605428506212,0.5833333333333334,0.04260296033857173
255,5,5,-96.312225,21.14981,unimodal,1,6.071766777433539,1.0,0.1861787430480089,,,
256,6,5,-96.12778,21.14981,unimodal,1,5.762482332571726,1.0,0.2807798816437346,,,
257,7,5,-95.94331,21.14981,unimodal,1,5.501252580224964,1.0,0.2086145851281898,,,
258,8,5,-95.75886,21.14981,unimodal,1,5.651746606253147,1.0,0.1953563895932924,,,
259,9,5,-95.5744,21.14981,unimodal,1,5.968204529937435,1.0,0.2451301006970603,,,
260,10,5,-95.38994,21.14981,unimodal,1,5.972131127945574,1.0,0.5032211460037215,,,
261,11,5,-95.20549,21.14981,unimodal,1,4.843180621892487,1.0,0.2885767918757576,,,
262,12,5,-95.02103,21.14981,unimodal,1,4.961853490814969,1.0,0.2456803434585838,,,
263,13,5,-94.83657,21.14981,unimodal,1,4.973282564587329,1.0,0.3229960429178843,,,
264,14,5,-94.652115,21.14981,bimodal,2,4.504101106127587,0.6388888888888888,0.13785343410173312,5.021409161295197,0.3611111111111111,0.3417356351328122
265,15,5,-94.46765,21.14981,unimodal,1,4.204113314756044,1.0,0.53688902737014,,,
266,16,5,-94.2832,21.14981,unimodal,1,3.411297179374432,1.0,0.3161702304618863,,,
267,17,5,-94.09874,21.14981,unimodal,1,4.124828247622023,1.0,0.3499251423442871,,,
268,18,5,-93.91429,21.14981,unimodal,1,4.4735037829405355,1.0,0.4862834002394952,,,
269,19,5,-93.72983,21.14981,unimodal,1,4.115962609279464,1.0,0.3784737797902884,,,
270,20,5,-93.545364,21.14981,unimodal,1,3.872250936051024,1.0,0.342289318209906,,,
271,21,5,-93.360916,21.14981,unimodal,1,3.7550547085029464,1.0,0.4451476717582195,,,
272,22,5,-93.17645,21.14981,unimodal,1,3.631168282977284,1.0,0.4076256586918452,,,
273,23,5,-92.992004,21.14981,unimodal,1,2.758841607852803,1.0,0.3607082034907508,,,
274,24,5,-92.80754,21.14981,unimodal,1,3.0940731151918706,1.0,0.2522619243389034,,,
275,25,5,-92.623085,21.14981,unimodal,1,3.117960088651083,1.0,0.1579110213850086,,,
276,26,5,-92.43863,21.14981,unimodal,1,3.3304653775139097,1.0,0.2182196217061572,,,
277,27,5,-92.254166,21.14981,unimodal,1,3.50646576917921,1.0,0.2772508268008877,,,
278,28,5,-92.06972,21.14981,unimodal,1,3.26622254398349,1.0,0.2240183740953535,,,
279,29,5,-91.885254,21.14981,unimodal,1,3.4199111402631863,1.0,0.264382130252513,,,
280,30,5,-91.7008,21.14981,unimodal,1,4.005664584797634,1.0,0.343803051669643,,,
281,31,5,-91.51634,21.14981,unimodal,1,3.929802069112079,1.0,0.2219181585788439,,,
282,32,5,-91.33188,21.14981,unimodal,1,3.453458271779309,1.0,0.2716999707957335,,,
283,33,5,-91.14743,21.14981,unimodal,1,3.023801140068769,1.0,0.1671538775781619,,,
284,34,5,-90.96297,21.14981,bimodal,2,1.8618374392111143,0.3333333333333333,0.3201063285826525,3.083116798838397,0.6666666666666666,0.19010756326304526
285,35,5,-90.77851,21.14981,bimodal,2,1.069542599591087,0.3333333333333333,0.20844638961835157,1.5441185641565072,0.6666666666666666,0.05077413087641101
286,36,5,-90.594055,21.14981,unimodal,1,0.833662628579469,1.0,0.2432833563665126,,,
287,37,5,-90.40959,21.14981,unimodal,1,0.8750976767521764,1.0,0.1699070124406953,,,
288,38,5,-90.22514,21.14981,unimodal,1,0.962777125159828,1.0,0.2865073507521514,,,
289,39,5,-90.04068,21.14981,unimodal,1,3.5023637073032976,1.0,1.140444881498773,,,
290,40,5,-89.85623,21.14981,bimodal,2,3.8445599253616605,0.6388888888888888,0.22131023896024068,4.854051404475854,0.3611111111111111,0.811315275756401
291,41,5,-89.67177,21.14981,unimodal,1,3.0437847107918152,1.0,1.1049350887202596,,,
292,42,5,-89.487305,21.14981,unimodal,1,3.2914478995651715,1.0,0.8401320271912194,,,
293,43,5,-89.30286,21.14981,unimodal,1,2.0969670725769585,1.0,0.7186171233877535,,,
294,44,5,-89.11839,21.14981,unimodal,1,2.3017781133703017,1.0,0.5037963445358267,,,
295,45,5,-88.933945,21.14981,unimodal,1,2.3758236328490536,1.0,0.5648349161834312,,,
296,46,5,-88.74948,21.14981,unimodal,1,2.3152031081139395,1.0,0.7960137094261325,,,
297,47,5,-88.565025,21.14981,unimodal,1,1.7862260809360906,1.0,0.7481160652367221,,,
298,48,5,-88.38057,21.14981,unimodal,1,0.9616618107904574,1.0,0.237034436623811,,,
299,49,5,-88.196106,21.14981,unimodal,1,0.641225278647085,1.0,0.2920618667434408,,,
300,0,6,-97.23451,21.317553,unimodal,1,6.231702785043794,1.0,0.2899672112766212,,,
301,1,6,-97.050064,21.317553,unimodal,1,5.881452775794373,1.0,0.074280378836025,,,
302,2,6,-96.8656,21.317553,unimodal,1,5.892959162367242,1.0,0.0878654055546201,,,
303,3,6,-96.68114,21.317553,unimodal,1,6.035818722850697,1.0,0.0959942733064778,,,
304,4,6,-96.49669,21.317553,unimodal,1,6.271483826613247,1.0,0.0948401206509403,,,
305,5,6,-96.312225,21.317553,bimodal,2,6.329884374843947,0.6944444444444444,0.023368219416797936,6.448037404490834,0.3055555555555556,0.07058214162105664
306,6,6,-96.12778,21.317553,unimodal,1,6.422874283132255,1.0,0.0544684998913808,,,
307,7,6,-95.94331,21.317553,unimodal,1,6.237676503603416,1.0,0.2164017491823695,,,
308,8,6,-95.75886,21.317553,unimodal,1,5.585782553195332,1.0,0.2562039999859682,,,
309,9,6,-95.5744,21.317553,unimodal,1,5.13281491801054,1.0,0.3281809589124215,,,
310,10,6,-95.38994,21.317553,unimodal,1,5.454892418043038,1.0,0.3875915264758874,,,
311,11,6,-95.20549,21.317553,unimodal,1,5.148360158662565,1.0,0.1452666907499288,,,
312,12,6,-95.02103,21.317553,unimodal,1,5.2939981410876475,1.0,0.3692514557182186,,,
313,13,6,-94.83657,21.317553,unimodal,1,5.211332253151365,1.0,0.230144682847706,,,
314,14,6,-94.652115,21.317553,unimodal,1,4.894894081876793,1.0,0.3208832405361351,,,
315,15,6,-94.46765,21.317553,unimodal,1,3.8765387042657906,1.0,0.8975280007959824,,,
316,16,6,-94.2832,21.317553,unimodal,1,3.9547097624285703,1.0,0.3028368114920666,,,
317,17,6,-94.09874,21.317553,unimodal,1,4.052504849212497,1.0,0.2679220274978681,,,
318,18,6,-93.91429,21.317553,unimodal,1,4.323695524533524,1.0,0.3726639118955407,,,
319,19,6,-93.72983,21.317553,unimodal,1,3.625556456395199,1.0,0.3861401500870423,,,
320,20,6,-93.545364,21.317553,unimodal,1,4.062322274600822,1.0,0.272475193290606,,,
321,21,6,-93.360916,21.317553,unimodal,1,3.8749854305211846,1.0,0.3237459597019438,,,
322,22,6,-93.17645,21.317553,unimodal,1,3.736932557186389,1.0,0.4905982421223317,,,
323,23,6,-92.992004,21.317553,unimodal,1,3.624710927078509,1.0,0.3981244604029428,,,
324,24,6,-92.80754,21.317553,unimodal,1,3.5446366392006428,1.0,0.3310614174721051,,,
325,25,6,-92.623085,21.317553,unimodal,1,3.695747479565669,1.0,0.3174666862708836,,,
326,26,6,-92.43863,21.317553,unimodal,1,3.826845835484154,1.0,0.222859949868103,,,
327,27,6,-92.254166,21.317553,unimodal,1,4.124746806008041,1.0,0.2940082015616974,,,
328,28,6,-92.06972,21.317553,unimodal,1,3.9533260063893607,1.0,0.1497791524403187,,,
329,29,6,-91.885254,21.317553,unimodal,1,4.012006703962274,1.0,0.3462822335331545,,,
330,30,6,-91.7008,21.317553,unimodal,1,4.436767909974598,1.0,0.4592496271915889,,,
331,31,6,-91.51634,21.317553,unimodal,1,4.476489907585982,1.0,0.1612820952003584,,,
332,32,6,-91.33188,21.317553,unimodal,1,3.8278935705174018,1.0,0.2420854616253574,,,
333,33,6,-91.14743,21.317553,unimodal,1,3.5121797893900264,1.0,0.2356350329295523,,,
334,34,6,-90.96297,21.317553,unimodal,1,3.1153405208267655,1.0,0.6382092501120168,,,
335,35,6,-90.77851,21.317553,unimodal,1,1.6205874249646763,1.0,0.1619029893094626,,,
336,36,6,-90.594055,21.317553,unimodal,1,1.2212381155775869,1.0,0.1015232060611426,,,
337,37,6,-90.40959,21.317553,unimodal,1,1.3958176870302366,1.0,0.2010835897202268,,,
338,38,6,-90.22514,21.317553,bimodal,2,1.2801681993120086,0.6666666666666666,0.37760807311535777,3.1854214860202035,0.3333333333333333,0.7324584577381468
339,39,6,-90.04068,21.317553,bimodal,2,3.9826543816958715,0.5277777777777778,0.34745351990048134,6.105171588549353,0.4722222222222222,0.44670196581079014
340,40,6,-89.85623,21.317553,bimodal,2,4.257488783362139,0.5,0.5619474973733811,6.364797899877494,0.5,0.24333203471533651
341,41,6,-89.67177,21.317553,unimodal,1,3.739639423486395,1.0,0.8042515496115005,,,
342,42,6,-89.487305,21.317553,unimodal,1,4.3680268849080335,1.0,1.2847361313771726,,,
343,43,6,-89.30286,21.317553,unimodal,1,3.3097355873978027,1.0,1.4911677229299,,,
344,44,6,-89.11839,21.317553,bimodal,2,2.5675583581967127,0.6388888888888888,0.2709451814657456,4.295198101482405,0.3611111111111111,1.025160408291743
345,45,6,-88.933945,21.317553,unimodal,1,2.976306533638692,1.0,0.6311363582794594,,,
346,46,6,-88.74948,21.317553,unimodal,1,2.9567734880356467,1.0,0.6304765671809983,,,
347,47,6,-88.565025,21.317553,unimodal,1,2.669488996780713,1.0,0.9507722977921998,,,
348,48,6,-88.38057,21.317553,unimodal,1,1.06305987063787,1.0,0.3035562035051236,,,
349,49,6,-88.196106,21.317553,unimodal,1,0.8867738287476085,1.0,0.5482042229119642,,,
350,0,7,-97.23451,21.485294,unimodal,1,5.2926253978911,1.0,0.3456733130177052,,,
351,1,7,-97.050064,21.485294,unimodal,1,5.356596804304131,1.0,0.2516259090373998,,,
352,2,7,-96.8656,21.485294,unimodal,1,5.25215623116072,1.0,0.5055039895768195,,,
353,3,7,-96.68114,21.485294,unimodal,1,5.441021284628281,1.0,0.3044996899095714,,,
354,4,7,-96.49669,21.485294,unimodal,1,5.901263109906325,1.0,0.1586594440623039,,,
355,5,7,-96.312225,21.485294,unimodal,1,6.217760650212102,1.0,0.2296015226166718,,,
356,6,7,-96.12778,21.485294,unimodal,1,5.820055944596657,1.0,0.2861685392170038,,,
357,7,7,-95.94331,21.485294,unimodal,1,5.962698418520843,1.0,0.4953657507159413,,,
358,8,7,-95.75886,21.485294,unimodal,1,5.136155450517058,1.0,0.6818415247834106,,,
359,9,7,-95.5744,21.485294,unimodal,1,4.146314637436431,1.0,0.2978693613296143,,,
360,10,7,-95.38994,21.485294,unimodal,1,4.511759220854884,1.0,0.4430877826640588,,,
361,11,7,-95.20549,21.485294,unimodal,1,4.869522106013168,1.0,0.2696575430019375,,,
362,12,7,-95.02103,21.485294,unimodal,1,4.916517886494102,1.0,0.2815620598270789,,,
363,13,7,-94.83657,21.485294,unimodal,1,5.17160389475923,1.0,0.5039521152955735,,,
364,14,7,-94.652115,21.485294,unimodal,1,5.422270052920934,1.0,0.4687553139932075,,,
365,15,7,-94.46765,21.485294,unimodal,1,4.625863503968688,1.0,0.6240279743267189,,,
366,16,7,-94.2832,21.485294,unimodal,1,4.006420621165237,1.0,0.4730182769228153,,,
367,17,7,-94.09874,21.485294,unimodal,1,4.139684348665911,1.0,0.2266226311862819,,,
368,18,7,-93.91429,21.485294,unimodal,1,4.20815976508447,1.0,0.4121766784837924,,,
369,19,7,-93.72983,21.485294,unimodal,1,3.7768326686139257,1.0,0.3516794379131341,,,
370,20,7,-93.545364,21.485294,unimodal,1,4.417193520812166,1.0,0.2670660963280608,,,
371,21,7,-93.360916,21.485294,unimodal,1,4.182312112758205,1.0,0.3892125274664917,,,
372,22,7,-93.17645,21.485294,unimodal,1,3.579401908892563,1.0,0.3013841428965365,,,
373,23,7,-92.992004,21.485294,unimodal,1,4.0336870645267435,1.0,0.3505379130222443,,,
374,24,7,-92.80754,21.485294,unimodal,1,4.097027664929252,1.0,0.1619897082922533,,,
375,25,7,-92.623085,21.485294,unimodal,1,4.19448929966138,1.0,0.2427995805944009,,,
376,26,7,-92.43863,21.485294,unimodal,1,4.772049126821803,1.0,0.2518274037042324,,,
377,27,7,-92.254166,21.485294,unimodal,1,4.828775988651985,1.0,0.2766342870490291,,,
378,28,7,-92.06972,21.485294,unimodal,1,4.761844033458243,1.0,0.2773955169882622,,,
379,29,7,-91.885254,21.485294,unimodal,1,4.5128711299397,1.0,0.2582841900724791,,,
380,30,7,-91.7008,21.485294,unimodal,1,5.16845260818074,1.0,0.1951040513386007,,,
381,31,7,-91.51634,21.485294,unimodal,1,5.034086186518529,1.0,0.2084669105305848,,,
382,32,7,-91.33188,21.485294,unimodal,1,4.833941475849399,1.0,0.3613237719581949,,,
383,33,7,-91.14743,21.485294,unimodal,1,4.329411444959182,1.0,0.273790080463147,,,
384,34,7,-90.96297,21.485294,unimodal,1,3.803544274988405,1.0,0.560560305575626,,,
385,35,7,-90.77851,21.485294,bimodal,2,1.6225723170456816,0.3888888888888889,0.06278928108339901,2.489533646329578,0.6111111111111112,0.18891219403272322
386,36,7,-90.594055,21.485294,bimodal,2,1.459117311436973,0.5833333333333334,0.07192205481278349,1.7313050409465414,0.4166666666666667,0.1606684046813661
387,37,7,-90.40959,21.485294,bimodal,2,1.3117608166974104,0.26666666666666666,0.5259400564937597,1.9376294438688382,0.7333333333333333,0.07951157771385453
388,38,7,-90.22514,21.485294,unimodal,1,2.336098966695913,1.0,1.051089879496247,,,
389,39,7,-90.04068,21.485294,unimodal,1,5.427492852773836,1.0,0.9384296657981284,,,
390,40,7,-89.85623,21.485294,unimodal,1,4.661184708047997,1.0,1.054089113298545,,,
391,41,7,-89.67177,21.485294,unimodal,1,5.029246714247979,1.0,0.9485608983186318,,,
392,42,7,-89.487305,21.485294,unimodal,1,4.514946811205979,1.0,1.2565949382322563,,,
393,43,7,-89.30286,21.485294,unimodal,1,5.589653587444474,1.0,0.4927841782466733,,,
394,44,7,-89.11839,21.485294,unimodal,1,5.695052785514235,1.0,0.7193215519726168,,,
